loc_code,general_hh_apt_inc,foreign_hh_apt_inc,demolished_apt_inc,natural_demand,internal_invest_demand,avg_trade_price_y3,multi_homeowner_inc_y3,local_buyer_ratio_y3,internal_invest_demand_3yr_wgt_y3,internal_invest_demand_y1,internal_invest_demand_y2,external_invest_demand,absorbed_supply_y3,nonlocal_buyer_ratio_y3,external_invest_demand_3yr_wgt_y3,external_invest_demand_y1,external_invest_demand_y2,total_invest_demand,new_demand_volume,own_hh_apt_move_demand,py_bprice_y3,bprice_threshold_ratio,income_quintile,own_hh_ratio,own_move_plan_yn,rent_hh_apt_move_demand,rent_hh_ratio,rent_move_plan_yn,nonapt_move_demand,nonapt_hh_ratio,nonapt_move_plan_yn,nonapt_price_adj,total_move_demand,single_and_foreign_hh_inc,single_foreign_own_occ_ratio,multi_hh_and_demolished_hh_inc,multi_demolished_own_occ_ratio,hh_increase_demand,unsold_level_ratio,unsold_level_adj_ratio,total_invest_demand_eff,effective_demand,supply_volume_3y,effective_demand_to_supply,supply_demand_grade,base_date
41173,1829,-3,,,,,249,,0.5,,,,,,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,0.15,0.4,0.6,0,1273,0.3,553,0.7,0,,0.2,,0,,,C,202602
41190,998,116,60,1174,40,1730,584,0.55,0.5,-50,39,389,4089,0.45,0.5,170,253,429,1603,1555,2146,0.55,0.5,0.74,0.05,915,0.26,0.2,421,0.71,0.4,0.6,2890,2312,0.3,-1138,0.7,-52,0.0,1.0,429,3268,3124,0.96,A,202602
41210,-1078,-38,641,-475,-17,2583,-498,0.38,0.5,10,-2,928,6716,0.62,0.5,1000,536,912,437,308,4308,0.55,0.32,0.74,0.05,3,0.26,0.2,22,0.3,0.4,0.6,333,92,0.3,-566,0.7,-118,0.0,1.0,912,1127,7305,6.48,C,202602
41220,7412,102,275,7790,68,1035,427,0.64,0.5,1,113,725,6338,0.36,0.5,697,726,794,8583,1715,1566,0.55,0.69,0.74,0.05,328,0.26,0.2,211,0.43,0.4,0.6,2253,4345,0.3,3444,0.7,2563,0.01,0.6,476,5293,10953,2.07,C,202602
41250,151,8,60,218,,609,109,0.55,0.5,,,,0,0.45,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,0.74,0.4,0.6,0,377,0.3,-158,0.7,0,0.0,1.0,,0,0,,C,202602
41270,1229,99,0,1328,,1525,528,0.6,0.5,,,,0,0.4,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,0.89,0.4,0.6,0,1686,0.3,-358,0.7,0,0.0,1.0,,0,552,,C,202602
41271,412,30,,,,,81,,0.5,,,,,,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,1.36,0.4,0.6,0,649,0.3,-207,0.7,0,,0.2,,0,,,C,202602
41273,885,53,,,,,447,,0.5,,,,,,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,0.56,0.4,0.6,0,1050,0.3,-112,0.7,0,,0.2,,0,,,C,202602
41280,5710,21,0,5731,1,1545,-447,0.51,0.5,-14,94,577,5846,0.49,0.5,325,446,578,6309,2076,2293,0.55,0.56,0.74,0.05,1123,0.26,0.2,192,0.25,0.4,0.6,3391,4668,0.3,1064,0.7,1201,0.0,1.0,578,5170,5088,0.98,A,202602
41281,3967,10,,,,,-333,,0.5,,,,,,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,0.32,0.4,0.6,0,2776,0.3,1200,0.7,0,,0.2,,0,,,C,202602
41285,1029,3,,,,,50,,0.5,,,,,,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,0.32,0.4,0.6,0,889,0.3,143,0.7,0,,0.2,,0,,,C,202602
41287,552,10,,,,,-164,,0.5,,,,,,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,0.13,0.4,0.6,0,949,0.3,-386,0.7,0,,0.2,,0,,,C,202602
41290,1243,0,222,1465,18,6449,83,0.41,0.5,34,2,380,2412,0.59,0.5,8,364,398,1863,287,5992,0.55,0.52,0.74,0.05,77,0.26,0.2,24,0.27,0.4,0.6,388,188,0.3,1276,0.7,494,0.0,1.0,398,1280,1550,1.21,B,202602
41310,383,2,4,388,8,2199,22,0.57,0.5,-3,21,175,2526,0.43,0.5,83,25,183,571,542,2868,0.55,0.42,0.74,0.05,69,0.26,0.2,40,0.27,0.4,0.6,650,693,0.3,-305,0.7,-2,0.0,1.0,183,830,1323,1.59,C,202602
41360,5135,28,371,5534,26,1440,288,0.57,0.5,-6,27,319,5190,0.43,0.5,79,85,345,5879,1729,2029,0.55,0.57,0.74,0.05,1121,0.26,0.2,192,0.28,0.4,0.6,3041,3313,0.3,2221,0.7,1453,0.0,1.0,345,4839,2680,0.55,A,202602
41370,2265,64,0,2329,39,1132,569,0.52,0.5,-16,18,466,3546,0.48,0.5,188,548,506,2835,1026,1451,0.55,0.75,0.74,0.05,672,0.26,0.2,90,0.22,0.4,0.6,1787,1676,0.3,653,0.7,720,0.0,1.0,506,3013,3836,1.27,B,202602
41390,4879,190,37,5107,30,1379,64,0.77,0.5,-29,101,133,1776,0.23,0.5,209,35,163,5270,1620,1804,0.55,0.63,0.74,0.05,811,0.26,0.2,140,0.24,0.4,0.6,2570,2892,0.3,2215,0.7,1523,0.0,1.0,163,4257,1923,0.45,S,202602
41410,662,-3,0,658,0,1643,-20,0.57,0.5,-5,8,153,1505,0.43,0.5,6,175,153,811,958,1914,0.55,0.62,0.74,0.05,577,0.26,0.2,85,0.23,0.4,0.6,1620,1207,0.3,-549,0.7,-14,0.0,1.0,153,1759,1099,0.62,A,202602
41430,313,-4,14,323,15,2145,-33,0.35,0.5,41,7,478,3132,0.65,0.5,294,325,492,815,450,2665,0.55,0.49,0.74,0.05,215,0.26,0.2,35,0.22,0.4,0.6,700,297,0.3,26,0.7,53,0.0,1.0,492,1245,2703,2.17,C,202602
41450,3943,6,18,3968,61,2987,280,0.5,0.5,48,42,167,1114,0.5,0.5,120,9,229,4196,1424,2226,0.55,0.61,0.74,0.05,1574,0.26,0.2,79,0.11,0.4,0.6,3076,1756,0.3,2211,0.7,1266,0.0,1.0,229,4571,675,0.15,S,202602
41460,5729,49,0,5778,45,1767,653,0.43,0.5,-76,92,992,8566,0.57,0.5,175,750,1037,6815,3879,2094,0.55,0.66,0.74,0.05,2872,0.26,0.2,454,0.28,0.4,0.6,7205,3907,0.3,1871,0.7,1638,0.0,1.0,1037,9880,4986,0.5,S,202602
41461,1440,20,,,,,468,,0.5,,,,,,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,1.15,0.4,0.6,0,911,0.3,549,0.7,0,,0.2,,0,,,C,202602
41463,2126,13,,,,,477,,0.5,,,,,,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,0.15,0.4,0.6,0,1747,0.3,392,0.7,0,,0.2,,0,,,C,202602
41465,1648,16,,,,,-292,,0.5,,,,,,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,0.08,0.4,0.6,0,933,0.3,732,0.7,0,,0.2,,0,,,C,202602
41480,4611,35,0,4647,58,1122,297,0.65,0.5,18,98,341,4857,0.35,0.5,227,296,399,5046,850,1904,0.55,0.6,0.74,0.05,231,0.26,0.2,101,0.39,0.4,0.6,1182,2230,0.3,2417,0.7,1416,0.0,1.0,399,2997,4129,1.38,B,202602
41500,1056,22,0,1077,15,854,64,0.66,0.5,3,32,177,3711,0.34,0.5,76,144,192,1269,232,1744,0.55,0.63,0.74,0.05,139,0.26,0.2,82,0.92,0.4,0.6,452,825,0.3,252,0.7,267,0.02,0.4,77,796,3689,4.63,C,202602
41550,1275,99,0,1374,34,750,413,0.6,0.5,-6,37,118,949,0.4,0.5,194,50,152,1526,468,1294,0.55,0.75,0.74,0.05,122,0.26,0.2,82,0.58,0.4,0.6,672,1018,0.3,356,0.7,416,0.01,0.8,122,1210,1568,1.3,B,202602
41570,5025,56,180,5261,-11,1331,-60,0.51,0.5,-40,18,448,6398,0.49,0.5,68,304,437,5698,1409,2131,0.55,0.6,0.74,0.05,331,0.26,0.2,79,0.19,0.4,0.6,1819,2797,0.3,2463,0.7,1538,0.01,0.8,350,3707,4545,1.23,B,202602
41590,12656,114,0,12770,188,1709,434,0.65,0.5,67,349,708,6211,0.35,0.5,852,141,895,13665,4571,1643,0.55,0.75,0.74,0.05,4203,0.26,0.2,442,0.21,0.4,0.6,9216,6313,0.3,6457,0.7,4810,0.0,1.0,895,14922,5524,0.37,S,202602
41610,1490,12,0,1502,45,1281,471,0.54,0.5,-3,64,101,1342,0.46,0.5,12,108,146,1648,512,2186,0.55,0.51,0.74,0.05,107,0.26,0.2,220,1.48,0.4,0.6,839,861,0.3,641,0.7,361,0.0,1.0,146,1345,923,0.69,A,202602
41630,5050,30,0,5080,116,1000,483,0.52,0.5,23,241,499,5488,0.48,0.5,196,419,615,5695,784,1498,0.55,0.66,0.74,0.05,165,0.26,0.2,61,0.27,0.4,0.6,1010,2156,0.3,2924,0.7,1778,0.02,0.4,246,3034,4537,1.5,B,202602
41650,231,13,0,244,,676,240,0.62,0.5,,,,0,0.38,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,1.58,0.4,0.6,0,297,0.3,-53,0.7,0,0.0,1.0,,0,281,,C,202602
41670,405,7,0,412,36,774,306,0.65,0.5,19,41,27,485,0.35,0.5,0,38,63,475,97,1551,0.55,0.63,0.74,0.05,86,0.26,0.2,76,1.72,0.4,0.6,259,297,0.3,116,0.7,107,0.01,0.6,38,404,504,1.25,B,202602
41800,44,2,0,46,,640,90,0.63,0.5,,,,4,0.37,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,77,0.3,-31,0.7,0,,0.2,,0,33,138.89,C,202602
41820,116,1,0,118,24,761,257,0.63,0.5,9,18,17,43,0.37,0.5,0,47,41,158,33,1399,0.55,0.61,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,33,101,0.3,17,0.7,26,,0.2,8,67,311,4.62,C,202602
41830,265,2,0,267,65,1106,427,0.58,0.5,26,86,21,122,0.42,0.5,1,46,86,353,107,1664,0.55,0.57,0.74,0.05,6,0.26,0.2,0,,0.4,0.6,113,145,0.3,122,0.7,73,,0.2,17,204,348,1.71,C,202602
51000,6546,149,0,6694,337,757,2338,0.72,0.5,173,400,288,4949,0.28,0.5,249,255,625,7319,1993,1446,0.55,0.67,0.74,0.05,928,0.26,0.2,505,0.72,0.4,0.6,3425,6668,0.3,26,0.7,1353,0.01,0.8,500,5278,6195,1.17,B,202602
51110,1782,12,0,1794,23,920,-45,0.78,0.5,45,35,47,904,0.22,0.5,64,20,70,1864,498,1625,0.55,0.65,0.74,0.05,306,0.26,0.2,77,0.4,0.4,0.6,882,1599,0.3,195,0.7,401,0.0,1.0,70,1353,1316,0.97,A,202602
51130,2799,53,0,2852,51,720,367,0.73,0.5,11,69,133,2531,0.27,0.5,61,154,184,3036,835,1341,0.55,0.73,0.74,0.05,461,0.26,0.2,93,0.3,0.4,0.6,1389,2227,0.3,625,0.7,807,0.0,1.0,184,2379,2300,0.97,A,202602
51150,636,20,0,656,49,804,380,0.75,0.5,18,60,27,608,0.25,0.5,26,18,75,731,173,1722,0.55,0.57,0.74,0.05,74,0.26,0.2,37,0.63,0.4,0.6,285,736,0.3,-81,0.7,94,0.02,0.4,30,408,812,1.99,C,202602
51170,428,-1,0,427,,595,155,0.66,0.5,,,,0,0.34,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,0.48,0.4,0.6,0,492,0.3,-65,0.7,0,0.0,1.0,,0,0,,C,202602
51190,1,7,0,8,,405,183,0.66,0.5,,,,0,0.34,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,0.72,0.4,0.6,0,152,0.3,-144,0.7,0,0.0,1.0,,0,409,,C,202602
51210,493,13,0,506,,845,55,0.62,0.5,,,,333,0.38,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,0.38,0.4,0.6,0,508,0.3,-1,0.7,0,0.02,0.4,,0,650,,C,202602
51230,69,4,0,73,23,569,310,0.69,0.5,10,18,4,217,0.31,0.5,0,-1,27,100,32,1459,0.55,0.63,0.74,0.05,0,0.26,0.2,8,1.04,0.4,0.6,40,167,0.3,-94,0.7,-10,0.02,0.4,11,41,139,3.42,C,202602
51720,128,4,0,132,24,642,182,0.74,0.5,18,28,6,5,0.26,0.5,2,15,30,162,24,1552,0.55,0.57,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,24,142,0.3,-10,0.7,20,,0.2,6,50,180,3.57,C,202602
51730,91,4,0,96,,618,38,0.68,0.5,,,,0,0.32,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,89,0.3,6,0.7,0,,0.2,,0,0,0.0,S,202602
51750,66,2,0,68,,594,117,0.72,0.5,,,,102,0.28,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,80,0.3,-12,0.7,0,,0.2,,0,34,141.67,C,202602
51760,52,4,0,57,,627,146,0.42,0.5,,,,32,0.58,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,65,0.3,-8,0.7,0,,0.2,,0,0,0.0,S,202602
51770,48,2,0,50,,417,180,0.61,0.5,,,,177,0.39,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,87,0.3,-37,0.7,0,,0.2,,0,83,347.22,C,202602
51780,29,3,0,32,,494,91,0.8,0.5,,,,7,0.2,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,76,0.3,-44,0.7,0,,0.2,,0,30,125.0,C,202602
51790,28,1,0,29,,748,76,0.9,0.5,,,,0,0.1,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,42,0.3,-13,0.7,0,,0.2,,0,40,166.67,C,202602
51800,24,3,0,27,,628,14,0.82,0.5,,,,0,0.18,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,42,0.3,-15,0.7,0,,0.2,,0,33,138.89,C,202602
51810,85,2,0,87,13,655,50,0.82,0.5,3,24,1,27,0.18,0.5,0,0,14,101,20,1037,0.55,0.88,0.74,0.05,10,0.26,0.2,0,,0.4,0.6,30,83,0.3,4,0.7,24,,0.2,3,57,43,0.76,A,202602
51820,59,1,0,60,,762,17,0.54,0.5,,,,0,0.46,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,54,0.3,6,0.7,0,,0.2,,0,33,138.89,C,202602
51830,70,3,0,73,,710,22,0.57,0.5,,,,6,0.43,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,71,0.3,1,0.7,0,,0.2,,0,93,387.5,C,202602
43000,7255,303,355,7914,201,792,1807,0.64,0.5,11,263,646,9591,0.36,0.5,413,543,848,8761,2776,1380,0.55,0.73,0.74,0.05,2228,0.26,0.2,744,0.62,0.4,0.6,5748,7238,0.3,675,0.7,1930,0.01,0.8,678,8356,8756,1.05,B,202602
43130,817,17,0,834,32,704,411,0.79,0.5,-11,35,9,-36,0.21,0.5,0,28,41,875,215,1563,0.55,0.63,0.74,0.05,123,0.26,0.2,58,0.71,0.4,0.6,396,831,0.3,3,0.7,158,0.0,1.0,41,595,393,0.66,A,202602
43150,225,25,0,249,,611,230,0.76,0.5,,,,286,0.24,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,0.75,0.4,0.6,0,391,0.3,-141,0.7,0,0.0,1.0,,0,0,,C,202602
43110,5593,85,0,5677,50,880,365,0.59,0.5,-16,97,705,8454,0.41,0.5,515,489,754,6432,2248,1373,0.55,0.76,0.74,0.05,2003,0.26,0.2,316,0.31,0.4,0.6,4567,5042,0.3,636,0.7,1488,0.0,1.0,754,6809,7843,1.15,B,202602
43111,2118,5,0,2124,-3,842,-162,0.64,0.5,-16,42,,,0.36,0.5,,,,,524,1268,0.55,0.79,0.74,0.05,580,0.26,0.2,95,0.36,0.4,0.6,1200,1285,0.3,838,0.7,768,,0.2,,1968,1279,0.65,A,202602
43112,146,22,0,167,-7,729,-85,0.51,0.5,-10,1,,,0.49,0.5,,,,,341,1419,0.55,0.7,0.74,0.05,148,0.26,0.2,34,0.29,0.4,0.6,523,876,0.3,-708,0.7,-163,,0.2,,360,2601,7.23,C,202602
43113,2694,31,355,3080,45,1051,395,0.56,0.5,-1,52,,,0.44,0.5,,,,,917,1377,0.55,0.79,0.74,0.05,850,0.26,0.2,115,0.27,0.4,0.6,1882,1976,0.3,1103,0.7,1079,,0.2,,2960,3721,1.26,B,202602
43114,663,23,0,686,,814,217,0.67,0.5,,,,,0.33,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,0.32,0.4,0.6,0,900,0.3,-214,0.7,0,,0.2,,0,241,,C,202602
43720,14,3,0,17,,489,89,0.7,0.5,,,,0,0.3,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,29,0.3,-12,0.7,0,,0.2,,0,20,81.94,C,202602
43730,66,5,0,71,,669,25,0.78,0.5,,,,60,0.22,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,98,0.3,-27,0.7,0,,0.2,,0,23,97.22,C,202602
43740,7,9,0,16,,517,103,0.81,0.5,,,,0,0.19,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,47,0.3,-31,0.7,0,,0.2,,0,78,326.39,C,202602
43750,614,60,0,674,,671,267,0.67,0.5,,,,100,0.33,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,474,0.3,200,0.7,0,,0.2,,0,51,213.89,C,202602
43760,20,2,0,22,,486,124,0.72,0.5,,,,350,0.28,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,24,0.3,-2,0.7,0,,0.2,,0,117,486.11,C,202602
43770,251,81,0,332,,525,109,0.58,0.5,,,,377,0.42,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,366,0.3,-33,0.7,0,,0.2,,0,82,340.28,C,202602
43800,17,3,0,20,,599,108,0.76,0.5,,,,0,0.24,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,36,0.3,-16,0.7,0,,0.2,,0,0,0.0,S,202602
43745,200,13,0,213,,590,-24,0.57,0.5,,,,0,0.43,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,202,0.3,12,0.7,0,,0.2,,0,149,619.44,C,202602
44000,9581,675,195,10450,231,766,2872,0.61,0.5,-13,260,721,9200,0.39,0.5,363,884,952,11402,2653,1496,0.55,0.69,0.74,0.05,1444,0.26,0.2,708,0.72,0.4,0.6,4805,9000,0.3,1450,0.7,2563,0.01,0.6,571,7939,11068,1.39,B,202602
44130,3754,217,0,3971,50,856,1000,0.55,0.5,-43,46,341,5115,0.45,0.5,144,268,390,4361,1108,1620,0.55,0.68,0.74,0.05,522,0.26,0.2,106,0.27,0.4,0.6,1736,3333,0.3,638,0.7,984,0.01,0.6,234,2953,3613,1.22,B,202602
44131,1122,60,151,1334,35,729,620,0.53,0.5,-29,50,,,0.47,0.5,,,,,470,1453,0.55,0.7,0.74,0.05,86,0.26,0.2,56,0.42,0.4,0.6,611,943,0.3,391,0.7,390,,0.2,,1001,537,0.54,A,202602
44133,2696,163,40,2899,13,935,380,0.56,0.5,-16,-3,,,0.44,0.5,,,,,754,1666,0.55,0.68,0.74,0.05,465,0.26,0.2,53,0.18,0.4,0.6,1272,2448,0.3,451,0.7,714,,0.2,,1986,3076,1.55,C,202602
44150,215,11,0,226,-3,693,11,0.77,0.5,-5,-7,11,30,0.23,0.5,1,29,8,234,279,873,0.55,0.96,0.74,0.05,230,0.26,0.2,170,1.39,0.4,0.6,679,312,0.3,-86,0.7,32,0.01,0.6,5,715,137,0.19,S,202602
44180,172,11,0,183,,698,-71,0.79,0.5,,,,-474,0.21,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,1.33,0.4,0.6,0,283,0.3,-100,0.7,0,0.02,0.4,,0,324,,C,202602
44200,3862,284,0,4146,94,812,1097,0.61,0.5,37,52,370,4279,0.39,0.5,181,444,464,4610,717,1403,0.55,0.75,0.74,0.05,507,0.26,0.2,88,0.3,0.4,0.6,1312,2628,0.3,1518,0.7,1388,0.02,0.4,186,2886,4924,1.71,C,202602
44210,840,31,0,871,28,669,260,0.76,0.5,1,40,18,426,0.24,0.5,19,11,46,917,208,1496,0.55,0.71,0.74,0.05,88,0.26,0.2,48,0.68,0.4,0.6,344,777,0.3,94,0.7,212,0.01,0.8,37,593,519,0.87,A,202602
44230,74,11,0,86,19,691,124,0.66,0.5,5,35,7,-76,0.34,0.5,2,23,26,112,39,1564,0.55,0.6,0.74,0.05,28,0.26,0.2,27,1.68,0.4,0.6,94,210,0.3,-124,0.7,-14,0.0,1.0,26,105,287,2.73,C,202602
44250,587,1,0,588,,730,100,0.53,0.5,,,,-272,0.47,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,0.14,0.4,0.6,0,385,0.3,203,0.7,0,0.01,0.6,,0,274,,C,202602
44270,897,38,0,935,,621,-124,0.6,0.5,,,,-77,0.4,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,0.74,0.4,0.6,0,754,0.3,181,0.7,0,0.0,1.0,,0,135,,C,202602
44710,48,16,4,67,,606,109,0.72,0.5,,,,18,0.28,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,70,0.3,-3,0.7,0,,0.2,,0,0,0.0,S,202602
44760,-5,3,0,-2,14,627,72,0.78,0.5,-7,35,2,85,0.22,0.5,0,0,15,13,32,1314,0.55,0.68,0.74,0.05,3,0.26,0.2,0,,0.4,0.6,36,43,0.3,-46,0.7,-13,,0.2,3,26,138,5.25,C,202602
44770,8,4,0,12,,607,-96,0.72,0.5,,,,-1,0.28,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,46,0.3,-34,0.7,0,,0.2,,0,0,0.0,S,202602
44790,7,1,0,8,7,510,50,0.79,0.5,-1,14,0,-76,0.21,0.5,0,2,7,14,1,1283,0.55,0.67,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,1,17,0.3,-9,0.7,-1,,0.2,1,1,61,42.14,C,202602
44800,281,14,0,295,13,604,103,0.58,0.5,-14,37,50,212,0.42,0.5,22,106,63,358,132,1245,0.55,0.78,0.74,0.05,28,0.26,0.2,0,,0.4,0.6,160,308,0.3,-12,0.7,65,,0.2,13,237,656,2.76,C,202602
44810,201,21,0,222,,599,136,0.61,0.5,,,,11,0.39,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,215,0.3,7,0.7,0,,0.2,,0,0,0.0,S,202602
44825,86,3,0,89,,560,101,0.65,0.5,,,,0,0.35,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,104,0.3,-15,0.7,0,,0.2,,0,0,0.0,S,202602
52000,4922,162,182,5266,134,729,-37,0.67,0.5,-4,414,264,4457,0.33,0.5,143,280,398,5664,1871,1445,0.55,0.68,0.74,0.05,1497,0.26,0.2,582,0.72,0.4,0.6,3951,6269,0.3,-1004,0.7,801,0.01,0.8,318,5071,4820,0.95,A,202602
52110,2759,27,0,2786,-1,894,-211,0.65,0.5,-21,61,165,2769,0.35,0.5,31,175,165,2951,1289,1492,0.55,0.69,0.74,0.05,1267,0.26,0.2,178,0.29,0.4,0.6,2733,3127,0.3,-340,0.7,483,0.0,1.0,165,3381,2175,0.64,A,202602
52111,1195,10,96,1302,14,853,153,0.66,0.5,-15,27,,,0.34,0.5,,,,,575,1474,0.55,0.68,0.74,0.05,535,0.26,0.2,67,0.25,0.4,0.6,1177,1589,0.3,-288,0.7,187,,0.2,,1364,1641,1.2,B,202602
52113,1571,17,0,1588,-12,936,-364,0.63,0.5,-6,34,,,0.37,0.5,,,,,614,1665,0.55,0.65,0.74,0.05,519,0.26,0.2,84,0.31,0.4,0.6,1218,1545,0.3,42,0.7,321,,0.2,,1538,534,0.35,S,202602
52130,1023,51,20,1094,34,539,292,0.74,0.5,12,45,38,705,0.26,0.5,36,40,72,1165,319,1302,0.55,0.73,0.74,0.05,196,0.26,0.2,52,0.42,0.4,0.6,567,1284,0.3,-190,0.7,184,0.01,0.8,57,809,901,1.11,B,202602
52140,389,29,0,418,,565,14,0.7,0.5,,,,91,0.3,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,0.52,0.4,0.6,0,853,0.3,-435,0.7,0,0.01,0.8,,0,516,,C,202602
52180,137,10,0,147,41,608,376,0.8,0.5,-2,53,9,257,0.2,0.5,13,3,50,198,84,1266,0.55,0.71,0.74,0.05,27,0.26,0.2,34,1.3,0.4,0.6,145,272,0.3,-124,0.7,-4,0.0,1.0,50,191,309,1.62,C,202602
52190,106,4,0,110,21,603,153,0.79,0.5,4,27,0,24,0.21,0.5,0,0,21,131,37,1153,0.55,0.77,0.74,0.05,4,0.26,0.2,16,1.58,0.4,0.6,58,176,0.3,-66,0.7,5,0.01,0.8,17,80,38,0.48,S,202602
52210,125,15,0,140,,497,230,0.68,0.5,,,,213,0.32,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,2.06,0.4,0.6,0,178,0.3,-39,0.7,0,0.01,0.6,,0,428,,C,202602
52710,653,13,66,732,,712,-289,0.53,0.5,,,,100,0.47,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,444,0.3,288,0.7,0,,0.2,,0,199,827.78,C,202602
52720,11,1,0,12,,405,49,0.81,0.5,,,,0,0.19,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,12,0.3,1,0.7,0,,0.2,,0,0,0.0,S,202602
52730,15,3,0,18,,502,28,0.83,0.5,,,,0,0.17,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,22,0.3,-4,0.7,0,,0.2,,0,14,58.33,C,202602
52740,4,1,0,5,,825,-37,0.75,0.5,,,,0,0.25,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,9,0.3,-5,0.7,0,,0.2,,0,40,166.67,C,202602
52750,0,0,0,1,,400,-135,0.6,0.5,,,,31,0.4,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,8,0.3,-7,0.7,0,,0.2,,0,43,179.17,C,202602
52770,13,1,0,14,8,686,65,0.73,0.5,0,11,7,267,0.27,0.5,0,0,16,30,12,1166,0.55,0.78,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,12,18,0.3,-3,0.7,2,,0.2,3,18,88,5.0,C,202602
52790,12,4,0,16,,642,-402,0.81,0.5,,,,0,0.19,0.5,,,,,0,,0.55,0.0,0.74,0.05,0,0.26,0.2,0,,0.4,0.6,0,44,0.3,-28,0.7,0,,0.2,,0,69,286.11,C,202602
